Price,^GSPC,^DJI,^IXIC,^RUT,^FTSE,^GDAXI,^FCHI,^N225,^HSI,000001.SS,^BSESN,^KS11,^BVSP,^GSPTSE,^AXJO,^STOXX50E,EURUSD=X,GBPUSD=X,USDJPY=X,AUDUSD=X,USDCAD=X,USDCHF=X,NZDUSD=X,^TNX,^IRX,^TYX,ES=F,NQ=F,ZN=F,ZB=F,CL=F,GC=F,SI=F,HYG,LQD,^VIX,BTC-USD
Ticker,^GSPC,^DJI,^IXIC,^RUT,^FTSE,^GDAXI,^FCHI,^N225,^HSI,000001.SS,^BSESN,^KS11,^BVSP,^GSPTSE,^AXJO,^STOXX50E,EURUSD=X,GBPUSD=X,USDJPY=X,AUDUSD=X,USDCAD=X,USDCHF=X,NZDUSD=X,^TNX,^IRX,^TYX,ES=F,NQ=F,ZN=F,ZB=F,CL=F,GC=F,SI=F,HYG,LQD,^VIX,BTC-USD
2018-01-17,2802.560059,26115.650391,7298.279785,1586.660034,7725.399902,13183.959961,5493.990234,23868.339844,31983.410156,3444.670898,35081.820312,2515.429932,81189.000000,16326.700195,6015.799805,3612.780029,1.227129,1.379881,110.388000,0.797130,1.242520,0.959100,0.726892,2.578000,1.415000,2.848000,2803.750000,6823.750000,122.656250,150.312500,63.970001,1338.000000,17.105000,56.220905,89.590584,11.910000,11188.599609
2018-01-18,2798.030029,26017.810547,7296.049805,1576.729980,7701.000000,13281.429688,5494.830078,23763.369141,32121.939453,3474.753906,35260.289062,2515.810059,80963.000000,16284.500000,6014.600098,3620.909912,1.218398,1.382801,111.375999,0.797251,1.243750,0.965050,0.727289,2.611000,1.405000,2.888000,2796.250000,6813.000000,122.453125,149.437500,63.950001,1326.000000,16.893000,56.163094,89.241478,12.220000,11474.900391
2018-01-19,2810.300049,26071.720703,7336.379883,1597.630005,7730.799805,13434.450195,5526.509766,23808.060547,32254.890625,3487.864014,35511.578125,2520.260010,81220.000000,16353.500000,6005.799805,3649.070068,1.223661,1.389468,111.026001,0.800576,1.241130,0.958770,0.729650,2.637000,1.403000,2.912000,2811.000000,6845.750000,122.281250,149.000000,63.369999,1331.900024,16.975000,56.220905,88.966614,11.270000,11607.400391
2018-01-20,2810.300049,26071.720703,7336.379883,1597.630005,7730.799805,13434.450195,5526.509766,23808.060547,32254.890625,3487.864014,35511.578125,2520.260010,81220.000000,16353.500000,6005.799805,3649.070068,1.223661,1.389468,111.026001,0.800576,1.241130,0.958770,0.729650,2.637000,1.403000,2.912000,2811.000000,6845.750000,122.281250,149.000000,63.369999,1331.900024,16.975000,56.220905,88.966614,11.270000,12899.200195
2018-01-21,2810.300049,26071.720703,7336.379883,1597.630005,7730.799805,13434.450195,5526.509766,23808.060547,32254.890625,3487.864014,35511.578125,2520.260010,81220.000000,16353.500000,6005.799805,3649.070068,1.223661,1.389468,111.026001,0.800576,1.241130,0.958770,0.729650,2.637000,1.403000,2.912000,2811.000000,6845.750000,122.281250,149.000000,63.369999,1331.900024,16.975000,56.220905,88.966614,11.270000,11600.099609
2018-01-22,2832.969971,26214.599609,7408.029785,1605.170044,7715.399902,13463.690430,5541.990234,23816.330078,32393.410156,3501.362061,35798.011719,2502.110107,81675.000000,16348.000000,5991.899902,3665.280029,1.225550,1.389159,110.683998,0.800211,1.248610,0.961400,0.728831,2.665000,1.390000,2.928000,2835.250000,6931.000000,122.093750,148.687500,63.490002,1330.900024,16.931000,56.272278,88.884949,11.030000,10931.400391
2018-01-23,2839.129883,26210.810547,7460.290039,1610.709961,7731.799805,13559.599609,5535.259766,24124.150391,32930.699219,3546.504883,36139.980469,2536.600098,80678.000000,16357.599609,6037.000000,3672.290039,1.225625,1.398484,110.966003,0.800833,1.245200,0.962050,0.731909,2.624000,1.413000,2.902000,2839.500000,6965.750000,122.421875,149.218750,64.470001,1335.699951,16.855000,56.439259,89.271202,11.100000,10868.400391
2018-01-24,2837.540039,26252.119141,7415.060059,1601.770020,7643.399902,13414.740234,5495.160156,23940.779297,32958.691406,3559.465088,36161.640625,2538.000000,83680.000000,16284.200195,6054.700195,3643.219971,1.231027,1.401738,110.107002,0.800448,1.241430,0.956580,0.736290,2.654000,1.410000,2.938000,2841.000000,6931.250000,122.203125,148.468750,65.610001,1355.900024,17.424999,56.355778,89.211792,11.470000,11359.400391
2018-01-25,2839.250000,26392.789062,7411.160156,1601.670044,7615.799805,13298.360352,5481.209961,23669.490234,32654.449219,3548.306885,36050.441406,2562.229980,83680.000000,16204.000000,6050.000000,3630.149902,1.239111,1.422091,109.325996,0.804894,1.235250,0.946320,0.733719,2.621000,1.393000,2.881000,2841.250000,6931.500000,122.437500,149.406250,65.510002,1362.400024,17.551001,56.317253,89.664886,11.580000,11259.400391
2018-01-26,2872.870117,26616.710938,7505.770020,1608.060059,7665.500000,13340.169922,5529.149902,23631.880859,33154.121094,3558.128906,36050.441406,2574.760010,85531.000000,16239.200195,6050.000000,3647.409912,1.239234,1.415027,109.704002,0.802923,1.237600,0.941800,0.731080,2.662000,1.388000,2.912000,2874.500000,7030.250000,122.062500,148.750000,66.139999,1351.599976,17.382000,56.362198,89.546043,11.080000,11171.400391
2018-01-27,2872.870117,26616.710938,7505.770020,1608.060059,7665.500000,13340.169922,5529.149902,23631.880859,33154.121094,3558.128906,36050.441406,2574.760010,85531.000000,16239.200195,6050.000000,3647.409912,1.239234,1.415027,109.704002,0.802923,1.237600,0.941800,0.731080,2.662000,1.388000,2.912000,2874.500000,7030.250000,122.062500,148.750000,66.139999,1351.599976,17.382000,56.362198,89.546043,11.080000,11440.700195
2018-01-28,2872.870117,26616.710938,7505.770020,1608.060059,7665.500000,13340.169922,5529.149902,23631.880859,33154.121094,3558.128906,36050.441406,2574.760010,85531.000000,16239.200195,6050.000000,3647.409912,1.239234,1.415027,109.704002,0.802923,1.237600,0.941800,0.731080,2.662000,1.388000,2.912000,2874.500000,7030.250000,122.062500,148.750000,66.139999,1351.599976,17.382000,56.362198,89.546043,11.080000,11786.299805
2018-01-29,2853.530029,26439.480469,7466.509766,1598.109985,7671.500000,13324.480469,5521.589844,23629.339844,32966.890625,3523.000977,36283.250000,2598.189941,84698.000000,16094.700195,6075.399902,3643.040039,1.242807,1.414927,108.639000,0.811688,1.231300,0.933660,0.736269,2.699000,1.375000,2.943000,2853.500000,6992.500000,121.812500,148.125000,65.559998,1351.599976,17.382000,56.163094,89.308334,13.840000,11296.400391
2018-01-30,2822.429932,26076.890625,7402.479980,1582.819946,7588.000000,13197.709961,5473.779785,23291.970703,32607.289062,3488.009033,36033.730469,2567.739990,84482.000000,15955.500000,6022.799805,3606.750000,1.238114,1.407658,108.926003,0.809599,1.233420,0.937200,0.732509,2.726000,1.425000,2.980000,2824.500000,6941.500000,121.640625,147.375000,64.500000,1335.400024,17.013000,55.970432,89.003754,14.790000,10106.299805
2018-01-31,2823.810059,26149.390625,7411.479980,1574.979980,7533.600098,13189.480469,5481.930176,23098.289062,32887.269531,3480.833008,35965.019531,2566.459961,84913.000000,15951.700195,6037.700195,3609.290039,1.240957,1.415588,108.732002,0.810110,1.233610,0.934590,0.733988,2.720000,1.430000,2.942000,2825.750000,6962.500000,121.578125,147.812500,64.730003,1339.000000,17.204000,56.066765,89.189476,13.540000,10221.099609
2018-02-01,2821.979980,26186.710938,7385.859863,1579.869995,7490.399902,13003.900391,5454.549805,23486.109375,32642.089844,3446.979980,35906.660156,2568.540039,85495.000000,15860.900391,6090.100098,3577.350098,1.241866,1.420051,109.200996,0.806127,1.230200,0.931000,0.737588,2.773000,1.453000,3.005000,2822.500000,6898.500000,121.218750,146.562500,65.800003,1344.300049,17.118000,55.960995,88.795479,13.470000,9170.540039
2018-02-02,2762.129883,25520.960938,7240.950195,1547.270020,7443.399902,12785.160156,5364.979980,23274.529297,32601.779297,3462.081055,35066.750000,2525.389893,84041.000000,15606.000000,6121.399902,3523.280029,1.251001,1.426676,109.405998,0.804052,1.226060,0.925980,0.739793,2.854000,1.450000,3.097000,2756.750000,6755.750000,120.734375,144.781250,65.449997,1333.699951,16.676001,55.606274,88.341103,17.309999,8830.750000
2018-02-03,2762.129883,25520.960938,7240.950195,1547.270020,7443.399902,12785.160156,5364.979980,23274.529297,32601.779297,3462.081055,35066.750000,2525.389893,84041.000000,15606.000000,6121.399902,3523.280029,1.251001,1.426676,109.405998,0.804052,1.226060,0.925980,0.739793,2.854000,1.450000,3.097000,2756.750000,6755.750000,120.734375,144.781250,65.449997,1333.699951,16.676001,55.606274,88.341103,17.309999,9174.910156
2018-02-04,2762.129883,25520.960938,7240.950195,1547.270020,7443.399902,12785.160156,5364.979980,23274.529297,32601.779297,3462.081055,35066.750000,2525.389893,84041.000000,15606.000000,6121.399902,3523.280029,1.251001,1.426676,109.405998,0.804052,1.226060,0.925980,0.739793,2.854000,1.450000,3.097000,2756.750000,6755.750000,120.734375,144.781250,65.449997,1333.699951,16.676001,55.606274,88.341103,17.309999,8277.009766
2018-02-05,2648.939941,24345.750000,6967.529785,1491.089966,7335.000000,12687.490234,5285.830078,22682.080078,32245.220703,3487.497070,34757.160156,2491.750000,81861.000000,15334.799805,6026.200195,3478.770020,1.244694,1.411134,110.035004,0.790639,1.243200,0.931080,0.728221,2.794000,1.458000,3.067000,2607.750000,6429.250000,121.265625,145.687500,64.150002,1333.000000,16.639000,55.296703,88.393272,37.320000,6955.270020
2018-02-06,2695.139893,24912.769531,7115.879883,1507.170044,7141.399902,12392.660156,5161.810059,21610.240234,30595.419922,3370.652100,34195.941406,2453.310059,83894.000000,15363.900391,5833.299805,3394.919922,1.236782,1.394369,109.095001,0.787464,1.253590,0.931200,0.726691,2.768000,1.488000,3.044000,2694.250000,6653.750000,121.484375,146.031250,63.389999,1326.099976,16.548000,55.632069,88.214523,29.980000,7754.000000
2018-02-07,2681.659912,24893.349609,7051.979980,1507.969971,7279.399902,12590.429688,5255.899902,21645.369141,30323.199219,3309.260010,34082.710938,2396.560059,82767.000000,15330.599609,5876.799805,3454.520020,1.238129,1.395868,109.626999,0.789391,1.250430,0.936060,0.733159,2.844000,1.515000,3.117000,2668.250000,6555.750000,121.000000,144.625000,61.790001,1311.599976,16.205999,55.425705,87.968742,27.730000,7621.299805
2018-02-08,2581.000000,23860.460938,6777.160156,1463.790039,7170.700195,12260.290039,5151.680176,21890.859375,30451.269531,3262.050049,34413.160156,2407.620117,81533.000000,15065.599609,5890.700195,3377.300049,1.226813,1.387925,109.195999,0.781739,1.256500,0.942700,0.722752,2.851000,1.515000,3.137000,2593.500000,6317.250000,120.890625,144.093750,61.150002,1316.900024,16.313999,54.942001,87.588890,33.459999,8265.589844
2018-02-09,2619.550049,24190.900391,6874.490234,1477.839966,7092.399902,12107.480469,5079.209961,21382.619141,29507.419922,3129.851074,34005.761719,2363.770020,80899.000000,15034.500000,5838.000000,3325.989990,1.226076,1.393495,108.528999,0.778750,1.259060,0.935080,0.722611,2.829000,1.525000,3.136000,2619.000000,6417.750000,121.171875,144.156250,59.200001,1313.099976,16.115999,54.787231,87.305870,29.059999,8736.980469
2018-02-10,2619.550049,24190.900391,6874.490234,1477.839966,7092.399902,12107.480469,5079.209961,21382.619141,29507.419922,3129.851074,34005.761719,2363.770020,80899.000000,15034.500000,5838.000000,3325.989990,1.226076,1.393495,108.528999,0.778750,1.259060,0.935080,0.722611,2.829000,1.525000,3.136000,2619.000000,6417.750000,121.171875,144.156250,59.200001,1313.099976,16.115999,54.787231,87.305870,29.059999,8621.900391
2018-02-11,2619.550049,24190.900391,6874.490234,1477.839966,7092.399902,12107.480469,5079.209961,21382.619141,29507.419922,3129.851074,34005.761719,2363.770020,80899.000000,15034.500000,5838.000000,3325.989990,1.226076,1.393495,108.528999,0.778750,1.259060,0.935080,0.722611,2.829000,1.525000,3.136000,2619.000000,6417.750000,121.171875,144.156250,59.200001,1313.099976,16.115999,54.787231,87.305870,29.059999,8129.970215
2018-02-12,2656.000000,24601.269531,6981.959961,1490.979980,7177.100098,12282.769531,5140.060059,21382.619141,29459.630859,3154.125000,34300.468750,2385.379883,80899.000000,15241.900391,5820.700195,3368.250000,1.225280,1.382743,108.800003,0.782020,1.258700,0.939500,0.724669,2.857000,1.535000,3.137000,2655.250000,6531.750000,120.890625,144.406250,59.290001,1324.199951,16.548000,55.161274,87.305870,25.610001,8926.570312
2018-02-13,2662.939941,24640.449219,7013.509766,1494.949951,7168.000000,12196.500000,5109.240234,21244.679688,29839.529297,3184.958984,34300.468750,2395.189941,80899.000000,15216.500000,5855.899902,3340.929932,1.230376,1.385233,108.690002,0.785916,1.257700,0.938500,0.726301,2.840000,1.570000,3.128000,2661.750000,6560.500000,121.000000,144.562500,59.189999,1328.099976,16.507000,54.987122,87.276085,24.969999,8598.309570
2018-02-14,2698.629883,24893.490234,7143.620117,1522.099976,7214.000000,12339.160156,5165.259766,21154.169922,30515.599609,3199.158936,34155.949219,2421.830078,83543.000000,15328.299805,5841.200195,3369.830078,1.235376,1.388696,107.764000,0.786102,1.258900,0.935230,0.728269,2.913000,1.550000,3.177000,2697.000000,6687.000000,120.328125,143.375000,60.599998,1355.500000,16.858000,55.083893,86.955788,19.260000,9494.629883
2018-02-15,2731.199951,25200.369141,7256.430176,1537.199951,7234.799805,12346.169922,5222.520020,21464.980469,31115.429688,3199.158936,34297.468750,2421.830078,84291.000000,15407.700195,5909.000000,3389.629883,1.246727,1.401581,106.586998,0.792833,1.248320,0.927490,0.737441,2.891000,1.560000,3.142000,2734.000000,6816.000000,120.453125,144.000000,61.340000,1352.099976,16.777000,55.528873,87.365479,19.129999,10166.400391
2018-02-16,2732.219971,25219.380859,7239.470215,1543.550049,7294.700195,12451.959961,5281.580078,21720.250000,31115.429688,3199.158936,34010.761719,2421.830078,84525.000000,15452.599609,5904.000000,3426.800049,1.250360,1.410417,106.111000,0.794382,1.248200,0.922000,0.739891,2.877000,1.570000,3.136000,2735.000000,6786.750000,120.578125,144.218750,61.680000,1353.199951,16.695000,55.754608,87.626122,19.459999,10233.900391
2018-02-17,2732.219971,25219.380859,7239.470215,1543.550049,7294.700195,12451.959961,5281.580078,21720.250000,31115.429688,3199.158936,34010.761719,2421.830078,84525.000000,15452.599609,5904.000000,3426.800049,1.250360,1.410417,106.111000,0.794382,1.248200,0.922000,0.739891,2.877000,1.570000,3.136000,2735.000000,6786.750000,120.578125,144.218750,61.680000,1353.199951,16.695000,55.754608,87.626122,19.459999,11112.700195
2018-02-18,2732.219971,25219.380859,7239.470215,1543.550049,7294.700195,12451.959961,5281.580078,21720.250000,31115.429688,3199.158936,34010.761719,2421.830078,84525.000000,15452.599609,5904.000000,3426.800049,1.250360,1.410417,106.111000,0.794382,1.248200,0.922000,0.739891,2.877000,1.570000,3.136000,2735.000000,6786.750000,120.578125,144.218750,61.680000,1353.199951,16.695000,55.754608,87.626122,19.459999,10551.799805
2018-02-19,2732.219971,25219.380859,7239.470215,1543.550049,7247.700195,12385.599609,5256.180176,22149.210938,31115.429688,3199.158936,33774.660156,2442.820068,84793.000000,15452.599609,5941.600098,3407.790039,1.241188,1.403154,106.261002,0.791202,1.255680,0.927210,0.738793,2.877000,1.570000,3.136000,2735.000000,6786.750000,120.578125,144.218750,61.680000,1353.199951,16.695000,55.754608,87.626122,19.459999,11225.299805
2018-02-20,2716.260010,24964.750000,7234.310059,1529.989990,7246.799805,12487.900391,5289.859863,21925.099609,30873.630859,3199.158936,33703.589844,2415.120117,85804.000000,15439.400391,5940.899902,3435.080078,1.239864,1.399267,106.709000,0.790889,1.256700,0.929400,0.736388,2.893000,1.573000,3.155000,2714.000000,6790.500000,120.484375,143.875000,61.900002,1328.800049,16.424999,55.561115,87.253731,20.600000,11403.700195
2018-02-21,2701.330078,24797.779297,7218.229980,1531.839966,7281.600098,12470.490234,5302.169922,21970.810547,31431.890625,3199.158936,33844.859375,2429.649902,86052.000000,15524.000000,5943.700195,3430.159912,1.233532,1.400109,107.380997,0.788090,1.264700,0.936400,0.734231,2.943000,1.608000,3.220000,2698.750000,6760.500000,120.203125,142.687500,61.680000,1330.000000,16.604000,55.309605,86.777061,20.020000,10690.400391
2018-02-22,2703.959961,24962.480469,7210.089844,1529.989990,7252.399902,12461.910156,5309.229980,21736.439453,30965.679688,3268.559082,33819.500000,2414.280029,86686.000000,15508.200195,5950.899902,3431.989990,1.228184,1.391014,107.555000,0.779843,1.269770,0.938660,0.731679,2.917000,1.605000,3.206000,2711.500000,6788.750000,120.421875,143.125000,62.770000,1330.599976,16.579000,55.348305,86.896202,18.719999,10005.000000
2018-02-23,2747.300049,25309.990234,7337.390137,1549.189941,7244.399902,12483.790039,5317.370117,21892.779297,31267.169922,3289.023926,34142.148438,2451.520020,87293.000000,15638.500000,5999.799805,3441.459961,1.232666,1.395303,106.814003,0.783951,1.271200,0.933060,0.732402,2.871000,1.605000,3.160000,2748.750000,6909.750000,120.734375,144.062500,63.549999,1328.199951,16.476000,55.715939,87.298393,16.490000,10301.099609
2018-02-24,2747.300049,25309.990234,7337.390137,1549.189941,7244.399902,12483.790039,5317.370117,21892.779297,31267.169922,3289.023926,34142.148438,2451.520020,87293.000000,15638.500000,5999.799805,3441.459961,1.232666,1.395303,106.814003,0.783951,1.271200,0.933060,0.732402,2.871000,1.605000,3.160000,2748.750000,6909.750000,120.734375,144.062500,63.549999,1328.199951,16.476000,55.715939,87.298393,16.490000,9813.070312
2018-02-25,2747.300049,25309.990234,7337.390137,1549.189941,7244.399902,12483.790039,5317.370117,21892.779297,31267.169922,3289.023926,34142.148438,2451.520020,87293.000000,15638.500000,5999.799805,3441.459961,1.232666,1.395303,106.814003,0.783951,1.271200,0.933060,0.732402,2.871000,1.605000,3.160000,2748.750000,6909.750000,120.734375,144.062500,63.549999,1328.199951,16.476000,55.715939,87.298393,16.490000,9664.730469
2018-02-26,2779.600098,25709.269531,7421.459961,1559.329956,7289.600098,12527.040039,5344.259766,22153.630859,31498.599609,3329.573975,34445.750000,2457.649902,87653.000000,15714.700195,6042.200195,3463.179932,1.228713,1.396804,107.073997,0.783840,1.264850,0.937060,0.727908,2.859000,1.608000,3.155000,2784.500000,7000.000000,120.828125,144.218750,63.910000,1330.699951,16.542000,55.812649,87.410141,15.800000,10366.700195
2018-02-27,2744.280029,25410.029297,7330.350098,1536.469971,7282.500000,12490.730469,5343.930176,22389.859375,31268.660156,3292.068115,34346.390625,2456.139893,86935.000000,15671.200195,6056.899902,3458.030029,1.231557,1.396648,107.069000,0.784991,1.268400,0.938600,0.729139,2.908000,1.635000,3.174000,2747.500000,6915.750000,120.390625,143.562500,63.009998,1315.500000,16.346001,55.664307,87.030281,18.590000,10725.599609
2018-02-28,2713.830078,25029.199219,7273.009766,1512.449951,7231.899902,12435.849609,5320.490234,22068.240234,30844.720703,3259.407959,34184.039062,2427.360107,85481.000000,15442.700195,6016.000000,3438.959961,1.223032,1.390608,107.426003,0.779362,1.277110,0.939360,0.723521,2.868000,1.618000,3.127000,2714.500000,6865.000000,120.656250,144.437500,61.639999,1315.500000,16.323999,55.580463,87.194145,19.850000,10397.900391
2018-03-01,2677.669922,24608.980469,7180.560059,1507.390015,7175.600098,12190.940430,5262.560059,21724.470703,31044.250000,3273.754883,34046.941406,2427.360107,85378.000000,15394.000000,5973.299805,3399.159912,1.219126,1.375421,106.639999,0.776578,1.283300,0.944300,0.720762,2.804000,1.590000,3.088000,2678.250000,6760.750000,121.203125,145.343750,60.990002,1302.900024,16.200001,55.212048,87.104538,22.469999,10951.000000
